,specimen_ID,cre,excitation,has_reset_rules,tau,ri,vrest,threshold_i_long_square,threshold_v_long_square,peak_v_long_square,fast_trough_v_long_square,trough_v_long_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_short_square,sag,avg_isi,f_i_curve_slope,latency,adaptation,max_burstiness_across_sweeps
30,485889190,Rorb-IRES2-Cre-D,excitatory,True,19.8407923916,135.468870401,-80.2579421997,110.0,-41.6562538147,42.90625,-50.0312538147,-55.1875,3.59154402172,3.89717400469,0.0208985544741,54.5728125,0.250221267912,0.045005,0.0228414567868,0.181775481
31,505808144,Nr5a1-Cre,excitatory,True,23.4798486095,242.031246424,-73.0221557617,130.0,-33.40625,37.5,-45.0937538147,-45.9062538147,3.44128567901,3.77117568568,0.0318112708628,73.2266666667,0.25240826787,0.03554,0.216747636176,0.366454352
32,527869035,Ndnf-IRES2-dgCre,inhibitory,True,8.65259180172,147.812530398,-65.2453231812,160.0,-38.5000038147,18.0000019073,-50.65625,-51.0625038147,3.02315267324,2.4089963345,0.0149024743587,31.9321428571,0.391825989813,0.0976,-0.000413758522399,0.0
33,501951290,Rorb-IRES2-Cre-D,excitatory,True,23.7512050134,171.718671918,-81.4805679321,50.0,-38.5000038147,40.3125038147,-51.4687538147,-58.6562538147,4.2211474584,4.43564062426,0.0210417602211,69.6338461538,0.215560161259,0.07022,0.0201766758817,0.0
34,566673170,Nkx2-1-CreERT2,inhibitory,True,11.1629149735,209.709957242,-68.157951355,90.0,-34.3437538147,26.0,-51.8750038147,-57.0000038147,2.76234906346,2.41223264291,0.0369084663689,46.144,0.244483985765,0.04832,0.00275145160003,0.0
35,502267531,Nr5a1-Cre,excitatory,True,21.236039382,187.656283379,-80.8980407715,70.0,-41.3125,39.2187538147,-51.7187538147,-54.2812538147,3.16529186747,3.43352630209,0.0240895766765,49.1368421053,0.207303370787,0.05534,0.0121176654694,0.170984456
36,490931049,Rbp4-Cre_KL100,excitatory,True,29.3123749733,278.906285763,-67.0109786987,30.0000019073,-37.0,38.0625,-50.8125,-55.4062538147,2.93865475493,3.11649306183,0.0573231093585,58.2290625,0.291149069575,0.062265,0.0144015670229,0.14843822
37,485838981,Rbp4-Cre_KL100,excitatory,True,14.0124088272,95.6248864532,-73.8727722168,190.0,-35.15625,44.03125,-42.8125038147,-54.0937538147,4.28057418683,3.78454143858,0.15598757565,127.402142857,0.124193546641,0.048485,0.0484987687811,0.572525643
38,476054829,Scnn1a-Tg2-Cre,excitatory,True,27.1697639624,197.968706489,-70.4693603516,70.0,-36.6875,36.75,-44.28125,-54.8125038147,3.09207511735,3.1320482404,0.125142410398,77.6472727273,0.182812509515,0.06025,0.0165394608014,0.328313253
39,367567889,Nr5a1-Cre,excitatory,True,29.1357366417,197.812452912,-75.0118560791,110.0,-37.9375,42.4375,-50.0312538147,-53.9375038147,3.29324118122,3.60693029594,0.0260047987103,,0.112648815389,0.04828,,0.24245507
40,503517607,Ntsr1-Cre_GN220,excitatory,True,25.9021873691,210.937574506,-61.8505935669,50.0,-41.0312538147,45.875,-51.9062538147,-56.4062538147,3.3301299366,3.09541556475,0.0956082567573,81.5127272727,0.185,0.0274,0.0143658817897,0.0
41,502382506,Sst-IRES-Cre,inhibitory,True,18.5129031452,234.218791127,-73.0428314209,90.0,-45.53125,38.3125038147,-64.7812576294,-64.7812576294,2.41548431574,2.48985342612,0.0632673725486,50.1411111111,0.45406626506,0.01926,0.0212711487515,0.0
42,484635029,Pvalb-IRES-Cre,inhibitory,True,4.75105682436,67.3439055681,-72.9205703735,330.0,-36.0937538147,19.1875,-58.8125038147,-58.9375,1.33093743631,1.33615680264,0.0821302458644,28.0454545455,0.562778434305,0.045965,0.00376263915989,0.0
43,474626527,Htr3a-Cre_NO152,inhibitory,True,20.1737493109,344.687491655,-62.6112518311,30.0000019073,-37.8437538147,21.1875019073,-50.8125,-51.5000038147,2.32984108094,2.32014987414,0.051289588213,34.7965384615,0.575531927135,0.017055,0.0356742414885,0.0
44,485955227,Cux2-CreERT2,excitatory,True,17.1019390996,164.218783379,-76.1374206543,130.0,-34.875,42.1875,-44.7812538147,-53.0000038147,3.61218281525,3.42642420867,0.0750427693129,98.1166666667,0.0969737788852,0.045665,0.22480694614,0.193026347
45,528501887,Ctgf-2A-dgCre,excitatory,True,19.4838621165,215.000107884,-72.8924713135,40.0,-40.53125,38.3125038147,-49.6562538147,-57.9375038147,4.59012616183,4.30908829996,0.068071834743,53.3344444444,0.227808988764,0.0383,0.0202565351683,0.137435308
46,502574847,Rorb-IRES2-Cre-D,excitatory,True,20.5762416057,154.68749404,-78.1916351318,130.0,-38.78125,33.5625,-50.96875,-55.9687538147,4.52003667599,4.73209648602,0.0473360866308,101.733333333,0.119021745413,0.0481,0.0483952062204,0.0
47,313861608,Pvalb-IRES-Cre,inhibitory,True,22.5837160764,81.2499970198,-74.6396560669,290.0,-46.90625,16.5,-65.3125076294,-65.375,1.40570901301,1.39723656146,0.00915148854256,11.16875,1.44336501232,0.006105,0.0472376080557,0.0
48,515949222,Cux2-CreERT2,excitatory,True,15.6347206335,167.031243443,-75.7844924927,110.0,-33.3125038147,36.8750038147,-50.2812538147,-55.7812538147,3.22120396125,3.67449489002,0.0475235618651,,0.223126010964,0.06884,,0.146073903
49,481018305,Pvalb-IRES-Cre,inhibitory,True,8.016993053,67.9086819291,-76.3146133423,300.0,-33.4687538147,19.625,-60.3437538147,-60.5000038147,1.17642134205,1.31881641886,0.0338015183806,20.9905952381,0.722016363371,0.112885,0.00502526254159,0.0
50,480353286,Rorb-IRES2-Cre-D,excitatory,True,20.045260178,115.781329572,-75.1748199463,130.0,-37.34375,32.71875,-43.6875038147,-53.9375038147,3.20487887251,3.19414348632,0.113775357604,110.28625,0.121212128481,0.073425,0.0360390730986,0.322652954
51,489751959,Cux2-CreERT2,excitatory,True,19.511607004,140.937536955,-76.5860595703,170.0,-36.9062538147,37.65625,-43.3437538147,-48.8125,3.91602969863,3.71361731531,0.0578350350261,93.4666666667,0.116485506164,0.051395,0.113233097168,0.130810144
52,483018019,Cux2-CreERT2,excitatory,True,18.9313955219,248.125046492,-72.4813919067,90.0,-45.6562538147,18.0000019073,-54.3437538147,-58.21875,3.22668387539,3.16323937961,0.0593741945922,52.161,0.229553588131,0.015515,0.0571274005696,0.0
53,476129135,Scnn1a-Tg3-Cre,excitatory,True,29.6352980592,173.593640327,-71.9915924072,60.0000038147,-35.3750038147,49.6562538147,-45.5625038147,-56.625,4.22662043511,4.23801979951,0.0580313242972,92.3094444444,0.108257151119,0.070805,0.0416870724956,0.196334156
54,478439166,Nr5a1-Cre,excitatory,True,16.5874680757,240.624904633,-81.4488296509,110.0,-34.875,37.0,-50.4687538147,-55.7812538147,2.86478458616,3.45047104063,0.0472334884107,47.7113888889,0.318281277695,0.02121,0.040493415282,0.295726496
55,478498617,Rorb-IRES2-Cre-D,excitatory,True,26.088915004,332.477658987,-67.9460296631,50.0,-36.7187538147,45.3125,-50.96875,-54.4375038147,3.80951991625,4.55989961993,0.0149144968018,41.5130434783,0.295427440344,0.017215,0.0233129948064,0.0
56,473951795,Htr3a-Cre_NO152,inhibitory,True,34.016692648,328.125,-64.7194137573,30.0000019073,-42.2500038147,24.5000019073,-58.0000038147,-58.1250038147,1.5586868492,1.49143985031,0.0192732177675,28.595,0.452789706329,0.018165,0.0312061619278,0.0
57,563373346,Nkx2-1-CreERT2,inhibitory,True,10.049397286,166.562497616,-61.3519248962,90.0,-31.5,32.0,-50.8437538147,-55.7812538147,3.43257243093,2.67455395575,0.0285468827933,60.9253333333,0.2185,0.07564,0.000201052531739,0.0
58,483027960,Nr5a1-Cre,excitatory,True,20.2364350614,178.125008941,-70.5754852295,90.0,-40.125,50.1250038147,-51.28125,-52.71875,3.25732699485,3.51434229056,0.0289575643837,63.4036666667,0.241366916488,0.037775,0.0299218854808,0.209663687
59,561329890,Nkx2-1-CreERT2,inhibitory,True,10.9127792804,190.624803305,-59.8839569092,70.0,-38.53125,38.53125,-53.6250038147,-56.3750038147,2.5672498613,2.41057233492,0.0119391381741,40.7291666667,0.213157894737,0.00784,-0.00177029672491,0.0
60,486921382,Htr3a-Cre_NO152,inhibitory,True,33.4935106386,202.524065971,-67.2024230957,90.0,-42.34375,20.53125,-56.71875,-56.8437538147,1.80608893359,1.79840258776,0.0633326694369,21.18,0.0314153450129,0.02441,,0.0
61,502873181,Rorb-IRES2-Cre-D,excitatory,True,29.6113796074,369.218885899,-71.9150695801,20.0,-42.0000038147,47.21875,-55.4375,-60.0937538147,4.32916523433,4.06314483817,0.0484769903123,33.58,0.401593624162,0.02352,0.0139529334471,0.517358171
62,475625477,Htr3a-Cre_NO152,inhibitory,True,19.04898813,263.750106096,-66.1558990479,70.0,-34.9062538147,36.625,-45.9062538147,-46.59375,2.34738056593,2.38960234474,0.0334620662034,26.0741666667,0.0354910737915,0.01764,0.0549845832295,0.0
63,486239338,Cux2-CreERT2,excitatory,True,20.4431337158,171.2500453,-78.4160385132,110.0,-38.5000038147,35.2812538147,-47.2812538147,-53.59375,4.19230516979,3.78850096677,0.0251490939409,75.4083333333,0.151875007803,0.053705,0.0455405854122,0.103505843
64,320455763,Pvalb-IRES-Cre,inhibitory,True,5.99624574037,101.5625,-78.3937988281,160.0,-45.0625,28.2812519073,-65.09375,-65.3125076294,1.65128183476,1.73127402147,0.0859844386578,17.2510526316,0.614248203076,0.01313,0.00204622439365,0.0
65,329224678,Sst-IRES-Cre,inhibitory,True,14.1900348151,183.906212449,-77.7048721313,130.0,-45.3125,34.28125,-59.3750038147,-59.5312538147,2.00973387438,1.95740857691,0.0880968868732,44.7975,0.0872159141056,0.032155,0.393492940454,0.0
66,487663469,Rbp4-Cre_KL100,excitatory,True,16.956399784,109.843634069,-75.0866622925,150.0,-41.3750038147,47.0000038147,-48.4687538147,-53.3125038147,3.02696976894,2.95936170832,0.188126638532,77.06875,0.180681824452,0.049725,0.0181273967255,0.840989399
67,517753911,Rorb-IRES2-Cre-D,excitatory,True,18.6858190149,119.687534869,-79.3867645264,130.0,-35.71875,30.90625,-44.125,-52.4687538147,3.91154616197,4.26969136351,0.0475014671683,84.4036363636,0.122825156327,0.05648,0.0282925608156,0.197358395
68,487176969,Htr3a-Cre_NO152,inhibitory,True,18.3068611961,205.156177282,-78.4038543701,170.0,-45.5000038147,18.5625019073,-67.9687576294,-68.0625076294,1.54473813127,1.69672675759,0.0659871175885,9.005,0.444045539571,0.011735,,0.0
69,505512874,Cux2-CreERT2,excitatory,True,12.5836496076,118.281327188,-72.6110458374,210.0,-43.625,42.28125,-46.5312538147,-51.7500038147,3.48002209782,3.71041753814,0.00426001707092,85.2254545455,0.189999999017,0.0233,0.0363294894302,0.130669871
70,523478869,Vip-IRES-Cre,inhibitory,True,6.53207598427,90.9376144409,-80.3424911499,249.999984741,-39.09375,13.65625,-49.7500038147,-53.6250038147,3.51598433458,2.48738817982,0.00733394920826,90.968,0.190891896842,0.08572,-0.00599343864214,0.0
71,501014504,Rbp4-Cre_KL100,excitatory,True,13.6846137598,162.968754768,-66.1220245361,70.0,-44.125,47.6875,-51.5000038147,-55.0000038147,3.42859266736,3.71302672527,0.0657943487167,186.84,0.28584529592,0.07432,0.0309422388763,0.146558704
72,320207387,Scnn1a-Tg3-Cre,excitatory,True,15.7470055984,171.562537551,-67.611000061,170.0,-36.90625,30.2812519073,-48.40625,-51.375,3.09869182061,3.34474468853,0.0384177453816,144.6,0.14621212151,0.04535,,0.0
73,397348126,Nr5a1-Cre,excitatory,True,20.5022012605,176.562339067,-83.2080993652,130.0,-37.7500038147,36.59375,-51.5625038147,-56.78125,4.21627880646,4.91900239559,0.0305048506707,,0.0968750042054,0.073995,,0.202326011
74,469763389,Rorb-IRES2-Cre-D,excitatory,True,21.6933456682,218.593791127,-81.9060440063,90.0,-42.65625,28.5312519073,-57.2500038147,-62.3125038147,3.51427387468,3.94991310199,0.0289874300361,85.355,0.230329467701,0.05396,0.0248265692196,0.112739384
75,481017021,Pvalb-IRES-Cre,inhibitory,True,5.75878479749,70.3123137355,-71.9767150879,460.0,-34.3125,14.3125009537,-60.6875038147,-60.8125038147,1.30273838073,1.38986383849,0.0233997534961,,0.521667806358,0.00782,,0.0
76,478447600,Nr5a1-Cre,excitatory,True,17.8996721968,166.718706489,-77.0500564575,170.0,-27.4687519073,43.6562538147,-45.5625038147,-51.0000038147,2.83859727146,3.35054869594,0.0119197703898,50.715,0.104477610039,0.04087,0.0691117026521,0.197667226
77,475512108,Sst-IRES-Cre,inhibitory,True,9.61065836399,119.375117123,-69.7741775513,249.999984741,-47.53125,25.0312519073,-70.6562576294,-70.78125,1.45571548887,1.51397374708,0.0237862523645,,0.959408625101,0.00619,,0.0
78,341459814,Pvalb-IRES-Cre,inhibitory,True,6.2915263568,70.624999702,-69.8803634644,380.0,-41.3125,-1.28125,-58.21875,-58.2500038147,1.07871078777,1.1020201149,0.027308665216,31.7875,0.888241267646,0.36172,-0.0446251712713,0.0
79,476100382,Sst-IRES-Cre,inhibitory,True,20.082522225,167.946323752,-68.3402709961,70.0,-47.9687538147,5.0625,-58.1875038147,-58.3437538147,2.11841258475,1.95371771815,0.0235492996871,246.9,0.125511880482,0.029015,0.579262892015,0.0
80,488430487,Ntsr1-Cre_GN220,excitatory,True,10.9458939848,79.9999982119,-82.5060348511,350.0,-35.0,32.28125,-46.75,-52.7812538147,2.57947693536,3.22725133153,0.107222773135,67.97,0.121274778701,0.03793,,0.0
81,526946319,Ctgf-2A-dgCre,excitatory,True,23.7406353163,85.7813283801,-78.3298187256,210.0,-44.8437538147,40.75,-50.6875038147,-56.71875,4.37560218393,4.27583899062,0.0465083830059,108.7825,0.14871194214,0.10988,0.00874942301322,0.0
82,486110216,Rbp4-Cre_KL100,excitatory,True,23.5713573041,335.937708616,-65.9088363647,110.0,-34.15625,29.1875,-46.7812538147,-50.8125,2.39324221794,2.54714320829,0.0485723428428,,0.0448844920022,0.043565,,0.373109671
83,479298854,Pvalb-IRES-Cre,inhibitory,True,5.05099458276,58.5937872529,-77.0154571533,520.0,-38.0937538147,9.50000095367,-61.0312538147,-61.1875038147,1.24269096099,1.45379206301,0.0542815104127,16.1702459016,0.57690681166,0.00846,-0.00535095301011,0.0
84,500894271,Rorb-IRES2-Cre-D,excitatory,True,17.4269768807,185.468822718,-79.0932922363,150.0,-32.5937538147,39.7500038147,-46.09375,-51.9687538147,3.57013652341,4.22723724009,0.0676468536258,79.5516666667,0.225852278631,0.04296,0.0260206409647,0.111860596
85,556369531,Chrna2-Cre_OE25,inhibitory,True,42.9305015449,213.125109673,-67.7098922729,70.0,-39.65625,34.78125,-49.4687538147,-56.2812538147,3.87134809798,3.71090506479,0.0492967180908,125.366666667,0.0873307565387,0.055405,0.178237419425,0.0
86,487661754,Cux2-CreERT2,excitatory,True,24.1878296564,196.406245232,-80.7700653076,70.0,-40.21875,43.40625,-48.34375,-56.5937538147,3.84261426505,4.43392718432,0.00857331603765,113.543571429,0.173261205564,0.05755,0.0828730521023,0.36521516
87,464191630,Htr3a-Cre_NO152,inhibitory,True,14.2436764276,291.875004768,-68.5587463379,50.0,-38.28125,17.0,-53.28125,-53.4062538147,2.33900260582,2.39580276617,0.239930257201,21.231,0.0530821917808,0.01904,0.105556259558,0.0
88,489731121,Nr5a1-Cre,excitatory,True,18.2879089094,130.156129599,-79.2622070312,150.0,-36.75,32.4375038147,-47.0625,-54.9062538147,3.31307617303,3.73416754339,0.0427862033248,75.043,0.104446466947,0.040755,0.17835347457,0.195847176
89,522152249,Ntsr1-Cre_GN220,excitatory,True,17.9649075208,194.218784571,-77.8036346436,190.0,-29.2187519073,28.1875019073,-43.40625,-46.65625,2.15742458569,3.01210278873,0.141468033195,,0.0146103899924,0.02006,,0.0
90,556363725,Chrna2-Cre_OE25,inhibitory,True,19.396197513,105.00010848,-72.03099823,130.0,-37.90625,42.7812538147,-49.0000038147,-56.0,4.69022121585,4.75046347144,0.108139015734,111.165,0.0859304090773,0.08058,0.0239337667465,0.0
91,485958978,Cux2-CreERT2,excitatory,True,18.9762903346,127.812504768,-74.2105255127,150.0,-38.4375,39.46875,-46.1250038147,-55.7187538147,3.81240136904,3.78157170302,0.106968931854,143.756666667,0.0336691217577,0.073905,0.194776278318,0.0
92,488683425,Rbp4-Cre_KL100,excitatory,True,13.6589096926,98.3444213867,-68.2019271851,150.0,-43.78125,23.5937519073,-51.9687538147,-55.7187538147,2.09432821724,2.25290812791,0.192859947681,50.3721052632,0.210344907237,0.025115,0.00320796351829,0.0
93,479225294,Rorb-IRES2-Cre-D,excitatory,True,20.4339386502,214.531287551,-74.4105987549,70.0,-42.59375,41.9062538147,-54.5937538147,-59.6875038147,2.70989768298,2.94612531131,0.0620325468481,76.46125,0.222500015577,0.04385,0.036128323443,0.174093123
94,482649712,Htr3a-Cre_NO152,inhibitory,True,9.51005286191,164.687544107,-68.8334197998,140.0,-29.6875019073,6.5,-45.4375038147,-46.34375,2.69809822468,2.04343355876,0.00490313256159,50.3344736842,0.252807335501,0.04162,0.00747412994913,0.0
95,318808427,Nr5a1-Cre,excitatory,True,15.8417259986,189.062491059,-75.5707397461,130.0,-35.96875,31.8437519073,-47.4062538147,-51.7812538147,3.13266530006,3.46647861227,0.0512830764055,61.6391666667,0.200630260728,0.02215,0.0165695667007,0.228803038
96,502999078,Cux2-CreERT2,excitatory,True,25.8783158023,217.187687755,-70.7851715088,50.0,-33.6875038147,44.125,-48.5625,-56.46875,3.80478953175,4.17296804039,0.0523097552359,56.1635294118,0.223913043478,0.04022,0.0135167677269,0.107792814
97,324032509,Rorb-IRES2-Cre-D,excitatory,True,19.3078718473,164.531290531,-82.5241928101,90.0,-34.125,43.0,-46.15625,-52.9062538147,3.3615732663,4.22043342462,0.0583837293088,69.6015384615,0.156308657979,0.05263,0.037503555057,0.176941225
98,482516631,Pvalb-IRES-Cre,inhibitory,True,6.88034922425,102.031253278,-75.248298645,270.0,-43.6875038147,16.2187519073,-65.7187576294,-65.78125,1.14783196685,1.23003411993,0.04482838884,6.68,1.1427082833,0.0066,-0.00224550898203,0.0
99,569477234,Chrna2-Cre_OE25,inhibitory,True,34.4632411319,247.209787369,-75.7673873901,90.0,-33.8125,38.03125,-45.9062538147,-54.9375038147,2.97045489831,3.07141281111,0.130555033684,126.19,0.147222222222,0.0499,0.389809018147,0.307692308
100,479508018,Rorb-IRES2-Cre-D,excitatory,True,21.2956678418,189.374998212,-72.2372360229,130.0,-36.03125,46.2812538147,-49.0312538147,-53.6250038147,4.95758951595,4.53861343004,0.113283351064,106.3575,0.0353070146908,0.058835,0.0970336484555,0.0
101,504643398,Cux2-CreERT2,excitatory,True,21.2613101947,166.56242311,-79.3605117798,90.0,-31.96875,37.46875,-48.0625038147,-52.2812538147,3.56395514685,3.7829078428,0.0347785614431,61.6253333333,0.200471698113,0.05464,0.0197051633573,0.120225423
102,476764144,Sst-IRES-Cre,inhibitory,True,7.89844091796,161.093756557,-74.7380828857,240.000015259,-44.09375,12.625,-62.59375,-62.6875,1.16197088977,1.20117146687,0.0753993093967,4.7875,1.85718522035,0.00516,-0.0600522193211,0.0
103,526951157,Ctgf-2A-dgCre,excitatory,True,10.1986055903,150.156363845,-66.0966186523,50.0,-46.0000038147,42.5625038147,-51.5000038147,-55.84375,4.04313819034,4.13871992427,0.0869927704334,55.5352941176,0.278333333333,0.02666,0.00915259214489,0.0
104,397353539,Nr5a1-Cre,excitatory,True,16.4843420319,148.43736589,-76.7660217285,150.0,-35.03125,37.0625,-46.03125,-50.09375,3.63082310288,4.17585052516,0.0466642975807,54.24,0.052676056338,0.035925,0.209255162242,0.261272203
